"firstyear","lastyear","prob_noisy"
1977,1977,0.0280547348268225
1977,1978,0.0265613651947698
1977,1979,0.0215724763070534
1977,1980,0.0196660498802285
1977,1981,0.0175613932720702
1977,1982,0.017381105676991
1977,1983,0.0159125450978332
1977,1984,0.0133903470756763
1977,1985,0.012569813697613
1977,1986,0.0122377328966272
1977,1987,0.0124148018251206
1977,1988,0.00677456165917235
1977,1989,0.00799307378612116
1977,1990,0.00648801450078877
1977,1991,0.00636824473918025
1977,1992,0.00538717474567843
1977,1993,0.00509842779665678
1977,1994,0.00425212147281861
1977,1995,0.0036467652005981
1977,1996,0.00337449483199751
1977,1997,0.004404146118772
1977,1998,0.00331257141507951
1977,1999,0.00292157490127791
1977,2000,0.032362887816882
1978,1978,0
1978,1979,0.00161443581604097
1978,1980,0.00376318902820336
1978,1981,0.00361405034010207
1978,1982,0.00346776336405956
1978,1983,0.00225777582400426
1978,1984,0.00180262784394118
1978,1985,0.00146670273750967
1978,1986,0.0011581659697521
1978,1987,0.00114751510145044
1978,1988,0.000667267134561729
1978,1989,0.000966104088332662
1978,1990,0.000446799810787972
1978,1991,0.000759096094427029
1978,1992,0.000629345481356198
1978,1993,0.000511454769562008
1978,1994,0.000371826960303001
1978,1995,0.00039719377829353
1978,1996,0.000315086023892819
1978,1997,0.000449250110491654
1978,1998,0.00015365370281833
1978,1999,0.000173357623570835
1978,2000,0.00273115031473129
1979,1979,0
1979,1980,0.00319763821479935
1979,1981,0.00426701982271137
1979,1982,0.00376946445275791
1979,1983,0.00247267779572673
1979,1984,0.00191085676302217
1979,1985,0.00168594819774427
1979,1986,0.0013445502196883
1979,1987,0.001402920949698
1979,1988,0.000825480177020391
1979,1989,0.00052493188191665
1979,1990,0.000900328552747195
1979,1991,0.00059875551974285
1979,1992,0.00069659416206644
1979,1993,0.000245513461425596
1979,1994,0.000468946314342746
1979,1995,0.000301506654190095
1979,1996,0.000331747784059666
1979,1997,0.000255029014890322
1979,1998,0.000250851742426476
1979,1999,0.000500046122805363
1979,2000,0.00238457537268182
1980,1980,1.51767673192563e-05
1980,1981,0.00239979142396465
1980,1982,0.00466749997962135
1980,1983,0.00343814024526517
1980,1984,0.00256353085062878
1980,1985,0.00179156977402751
1980,1986,0.00136084055402322
1980,1987,0.00118348979604143
1980,1988,0.000773132502097582
1980,1989,0.000773759339559934
1980,1990,0.000639706204608957
1980,1991,0.000763390071533974
1980,1992,0.000421290144867171
1980,1993,0.0003800216626084
1980,1994,0.000432401856711151
1980,1995,0.000434058513805208
1980,1996,0.000416303349544623
1980,1997,0.000377527569496892
1980,1998,0.000367018476236001
1980,1999,0.000243557673325799
1980,2000,0.00230296075795197
1981,1981,0
1981,1982,0.00534200541562464
1981,1983,0.00616673237084812
1981,1984,0.00302030461348663
1981,1985,0.00298117958417894
1981,1986,0.00219535352320205
1981,1987,0.00145232478685407
1981,1988,0.00129819837118796
1981,1989,0.00140933497540498
1981,1990,0.000854913875872998
1981,1991,0.000987515126610457
1981,1992,0.000640920455409539
1981,1993,0.000485011736608537
1981,1994,0.000658099847423546
1981,1995,0.000516983380342354
1981,1996,0.000296654281157773
1981,1997,0.000389542126387181
1981,1998,0.00025084198276926
1981,1999,0.000392129399039465
1981,2000,0.00358660306361304
1982,1982,3.32597442379969e-05
1982,1983,0.00371120637347055
1982,1984,0.00405038863903226
1982,1985,0.00315641781208115
1982,1986,0.00216127203590464
1982,1987,0.00165393593498742
1982,1988,0.00107705281147953
1982,1989,0.00103178920264976
1982,1990,0.000665331574030764
1982,1991,0.000626456533283903
1982,1992,0.000788034058612257
1982,1993,0.000469782949282983
1982,1994,0.00069900829313071
1982,1995,0.000611294196797026
1982,1996,0.000433957041243204
1982,1997,0.000326765898790164
1982,1998,0.000360852216377253
1982,1999,0.000514908800718622
1982,2000,0.00338988268261348
1983,1983,2.32186774615755e-06
1983,1984,0.0011054435008274
1983,1985,0.00270049721739342
1983,1986,0.00256091054174085
1983,1987,0.00189412103816832
1983,1988,0.00240345119646576
1983,1989,0.00195839715031235
1983,1990,0.00159682470189581
1983,1991,0.00103869043780385
1983,1992,0.000901654587834596
1983,1993,0.000765088706358202
1983,1994,0.000857312279040989
1983,1995,0.000679981502671383
1983,1996,0.000549227120892435
1983,1997,0.000408019410823648
1983,1998,0.000443802803156563
1983,1999,0.000326733961317526
1983,2000,0.00348531504895192
1984,1984,7.43094724450068e-06
1984,1985,0.000387259909502292
1984,1986,0.00421040568037382
1984,1987,0.00285490634480998
1984,1988,0.00243814443897037
1984,1989,0.00225739783451866
1984,1990,0.00170360421974431
1984,1991,0.00157356019095313
1984,1992,0.00125647082883717
1984,1993,0.000973209213296872
1984,1994,0.000733302419646784
1984,1995,0.000714786808831575
1984,1996,0.000504249435244931
1984,1997,0.000573003467725159
1984,1998,0.000607145129592766
1984,1999,0.000479563989270298
1984,2000,0.00472962210850687
1985,1985,1.56512367382247e-05
1985,1986,0.00200856231615574
1985,1987,0.00289512842735992
1985,1988,0.00448681522384043
1985,1989,0.00271648603935537
1985,1990,0.00267293020718318
1985,1991,0.00181725664896528
1985,1992,0.00168439060466127
1985,1993,0.0011937753213871
1985,1994,0.000860590289607802
1985,1995,0.000969556961477091
1985,1996,0.000858512776790248
1985,1997,0.000648440126636432
1985,1998,0.00058634518856076
1985,1999,0.000647302866057638
1985,2000,0.00545979138221611
1986,1986,0
1986,1987,0.0020329292494706
1986,1988,0.00631040073237779
1986,1989,0.00434919210816286
1986,1990,0.00314057623664695
1986,1991,0.00269938403711842
1986,1992,0.00155963005021835
1986,1993,0.00143800683313621
1986,1994,0.00118217743348765
1986,1995,0.00100641828272384
1986,1996,0.00073815648196951
1986,1997,0.000598263123940604
1986,1998,0.000660008899961739
1986,1999,0.000633007646629945
1986,2000,0.00494391727182369
1987,1987,2.18384628466749e-06
1987,1988,0.00443095602124425
1987,1989,0.00505003302147433
1987,1990,0.00269412975763597
1987,1991,0.00306879538688916
1987,1992,0.00164320794027651
1987,1993,0.00163007644747937
1987,1994,0.00132259295910619
1987,1995,0.000922056033495432
1987,1996,0.000939593460835074
1987,1997,0.000994810240407197
1987,1998,0.000657112286909924
1987,1999,0.000673637203169232
1987,2000,0.0049209734214315
1988,1988,6.25564513880633e-06
1988,1989,0.00182009109765431
1988,1990,0.00302025510782905
1988,1991,0.00256518776886593
1988,1992,0.00353243213049149
1988,1993,0.00251346392519153
1988,1994,0.00184145234232665
1988,1995,0.00145723319138822
1988,1996,0.00133721256729091
1988,1997,0.001238954383711
1988,1998,0.000727923132939662
1988,1999,0.000899934805909598
1988,2000,0.00659901297717311
1989,1989,0
1989,1990,0.00144264489319233
1989,1991,0.00336437630273509
1989,1992,0.00554045141253587
1989,1993,0.00336933104661482
1989,1994,0.00242178174456662
1989,1995,0.00181199295219213
1989,1996,0.00160885721832754
1989,1997,0.00124174317060514
1989,1998,0.0010781439479255
1989,1999,0.000849181290988675
1989,2000,0.00677834164080861
1990,1990,0
1990,1991,0.00118537350643466
1990,1992,0.00493347594823225
1990,1993,0.00503881822024094
1990,1994,0.00344048417040899
1990,1995,0.00292746694404898
1990,1996,0.00178674943271074
1990,1997,0.00166283251656979
1990,1998,0.00148305960646902
1990,1999,0.000991615102637474
1990,2000,0.00683853906543675
1991,1991,0
1991,1992,0.00242421052033836
1991,1993,0.00808273261356591
1991,1994,0.00584526853183186
1991,1995,0.0038155410421447
1991,1996,0.00317706661079208
1991,1997,0.00207630618440469
1991,1998,0.00167123708281837
1991,1999,0.00177278121769148
1991,2000,0.00869790468514361
1992,1992,0
1992,1993,0.00473483238230954
1992,1994,0.00743062285864644
1992,1995,0.00483764745776706
1992,1996,0.00319119858423867
1992,1997,0.00256848428054805
1992,1998,0.00226793163393646
1992,1999,0.00168733673025011
1992,2000,0.00776783072130557
1993,1993,5.672080116804e-06
1993,1994,0.00355023059687074
1993,1995,0.00663242157401878
1993,1996,0.00522016815672994
1993,1997,0.00377297554576544
1993,1998,0.00286209937863014
1993,1999,0.00242497222842892
1993,2000,0.0109107919779456
1994,1994,0
1994,1995,0.00377998672091694
1994,1996,0.00627764355794349
1994,1997,0.00450258352728703
1994,1998,0.00352229597093972
1994,1999,0.00270984165795203
1994,2000,0.0127299536350856
1995,1995,8.52054094905251e-06
1995,1996,0.00392415056975002
1995,1997,0.00570473453476761
1995,1998,0.00580716403022948
1995,1999,0.00366841774218031
1995,2000,0.0141144833399847
1996,1996,0
1996,1997,0.00320783976664813
1996,1998,0.00688240118461669
1996,1999,0.00568958638924346
1996,2000,0.0174640610206425
1997,1997,0
1997,1998,0.0057660111487385
1997,1999,0.0069531294789337
1997,2000,0.0205826464997115
1998,1998,1.52724094892428e-07
1998,1999,0.00472557779162128
1998,2000,0.0260661076393785
1999,1999,0
1999,2000,0.0361556695191025
2000,2000,0.034191455993211
